employee_id,employee_name,department,date,login_time,logout_time,total_hours,project_name,task_name,task_status,productivity_score,idle_time_minutes,overtime_hours,break_count,meeting_hours,tasks_completed,bugs_fixed,focus_score,weekly_target,target_completed,manager_rating,burnout_risk,performance_trend
EMP038,Ryan Walker,Development,2026-03-21,10:46,17:46,7.0,HR System,Database Update,In Progress,75,61,0.0,4,0.6,5,2,71,11,6,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-03-23,09:11,15:41,6.5,IoT Monitoring,Client Support,Completed,72,52,0.0,4,1.4,2,5,64,5,5,4.0,Low,Stable
EMP038,Ryan Walker,Development,2026-03-24,08:06,15:24,7.3,HR System,Bug Fixing,Completed,71,40,0.0,6,1.7,1,0,68,13,13,4.1,Low,Stable
EMP038,Ryan Walker,Development,2026-03-25,10:10,18:10,8.0,HR System,Model Training,In Progress,76,52,0.0,2,1.1,8,2,71,12,4,4.4,Low,Stable
EMP038,Ryan Walker,Development,2026-03-26,09:22,16:46,7.4,HR System,Database Update,In Progress,74,50,0.0,1,2.2,10,3,64,11,11,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-03-27,09:23,17:35,8.2,CRM Dashboard,UI Design,Pending,75,47,0.2,3,2.1,9,2,66,9,7,4.7,Low,Stable
EMP038,Ryan Walker,Development,2026-03-28,08:23,17:11,8.8,CRM Dashboard,API Integration,Pending,71,66,0.8,2,0.6,9,2,67,5,5,3.8,Low,Stable
EMP038,Ryan Walker,Development,2026-03-29,08:09,15:57,7.8,HR System,Database Update,Pending,67,35,0.0,5,2.8,3,4,62,7,7,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-03-30,09:59,17:17,7.3,Mobile App,UI Design,In Progress,65,54,0.0,3,1.2,7,1,65,15,8,4.2,Low,Stable
EMP038,Ryan Walker,Development,2026-03-31,08:26,16:50,8.4,Mobile App,UI Design,Pending,70,39,0.4,2,0.8,3,8,65,5,5,4.5,Low,Stable
EMP038,Ryan Walker,Development,2026-04-01,08:23,16:29,8.1,AI Analytics,Testing,Completed,74,36,0.1,2,2.3,10,7,66,15,14,3.8,Low,Stable
EMP038,Ryan Walker,Development,2026-04-02,09:47,17:53,8.1,HR System,Testing,In Progress,64,33,0.1,5,2.0,8,5,61,13,12,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-04-03,08:42,17:24,8.7,AI Analytics,Bug Fixing,In Progress,68,56,0.7,5,2.3,3,4,58,10,10,3.6,Low,Stable
EMP038,Ryan Walker,Development,2026-04-04,10:35,19:35,9.0,Client Portal,Model Training,In Progress,81,59,1.0,5,2.4,10,4,72,14,4,4.2,Medium,Improving
EMP038,Ryan Walker,Development,2026-04-06,09:15,16:03,6.8,HR System,Model Training,Completed,70,68,0.0,5,1.2,9,5,62,15,12,3.7,Low,Stable
EMP038,Ryan Walker,Development,2026-04-07,09:18,17:24,8.1,IoT Monitoring,Database Update,In Progress,81,50,0.1,6,2.5,8,3,72,14,4,4.2,Low,Improving
EMP038,Ryan Walker,Development,2026-04-08,09:41,16:53,7.2,CRM Dashboard,Documentation,Pending,79,41,0.0,1,1.5,2,6,72,9,9,4.4,Low,Stable
EMP038,Ryan Walker,Development,2026-04-09,09:29,18:23,8.9,HR System,Bug Fixing,Completed,79,33,0.9,1,0.9,8,8,76,9,6,4.6,Low,Stable
EMP038,Ryan Walker,Development,2026-04-10,10:55,17:49,6.9,Client Portal,Documentation,Pending,75,67,0.0,5,2.8,6,8,65,14,7,4.4,Low,Stable
EMP038,Ryan Walker,Development,2026-04-11,08:11,15:11,7.0,IoT Monitoring,API Integration,Pending,73,43,0.0,2,0.8,9,1,73,14,7,4.4,Low,Stable
EMP038,Ryan Walker,Development,2026-04-13,10:35,17:59,7.4,Client Portal,Client Support,Completed,79,49,0.0,5,2.9,3,2,74,11,7,4.6,Low,Stable
EMP038,Ryan Walker,Development,2026-04-14,08:40,17:34,8.9,IoT Monitoring,Client Support,Pending,76,31,0.9,5,2.2,3,0,75,13,8,4.1,Low,Stable
EMP038,Ryan Walker,Development,2026-04-15,10:02,18:08,8.1,Client Portal,Documentation,Pending,68,43,0.1,4,1.5,9,7,59,12,12,3.4,Low,Stable
EMP038,Ryan Walker,Development,2026-04-16,10:54,18:48,7.9,HR System,API Integration,Completed,77,44,0.0,1,0.6,2,1,69,13,10,4.3,Low,Stable
EMP038,Ryan Walker,Development,2026-04-17,09:06,16:54,7.8,Mobile App,Client Support,Completed,78,58,0.0,3,0.9,10,8,69,10,10,4.6,Low,Stable
EMP038,Ryan Walker,Development,2026-04-18,09:52,18:28,8.6,HR System,Database Update,Pending,71,49,0.6,6,1.0,5,7,63,9,4,4.0,Low,Stable
EMP038,Ryan Walker,Development,2026-04-19,10:18,17:48,7.5,HR System,Bug Fixing,In Progress,68,69,0.0,2,2.2,9,5,64,9,9,3.5,Low,Stable
EMP038,Ryan Walker,Development,2026-04-20,08:36,16:54,8.3,CRM Dashboard,UI Design,Completed,74,41,0.3,5,1.3,9,4,69,8,8,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-04-21,08:38,16:14,7.6,IoT Monitoring,Client Support,Pending,69,36,0.0,2,1.4,5,4,62,7,7,4.2,Low,Stable
EMP038,Ryan Walker,Development,2026-04-22,08:12,15:36,7.4,HR System,Testing,Pending,61,58,0.0,1,1.6,2,6,59,7,7,3.1,Low,Stable
EMP038,Ryan Walker,Development,2026-04-23,09:28,16:28,7.0,Client Portal,UI Design,Completed,77,31,0.0,3,2.4,7,4,74,14,5,4.7,Low,Stable
EMP038,Ryan Walker,Development,2026-04-24,08:08,16:08,8.0,Client Portal,Database Update,Completed,74,33,0.0,4,0.7,8,1,73,8,8,4.0,Low,Stable
EMP038,Ryan Walker,Development,2026-04-25,09:58,17:28,7.5,Client Portal,Testing,In Progress,77,56,0.0,3,1.9,4,2,76,5,5,4.3,Low,Stable
EMP038,Ryan Walker,Development,2026-04-27,09:01,17:55,8.9,HR System,API Integration,In Progress,64,48,0.9,6,2.9,9,4,60,11,5,3.3,Low,Stable
EMP038,Ryan Walker,Development,2026-04-28,09:08,17:26,8.3,AI Analytics,API Integration,Pending,64,35,0.3,2,1.1,1,0,60,7,7,3.8,Low,Stable
EMP038,Ryan Walker,Development,2026-04-29,09:07,17:25,8.3,Client Portal,Documentation,In Progress,69,50,0.3,4,0.8,6,7,59,11,6,4.4,Low,Stable
EMP038,Ryan Walker,Development,2026-04-30,10:27,18:09,7.7,AI Analytics,API Integration,Completed,68,39,0.0,3,2.1,10,7,68,7,4,4.2,Low,Stable
EMP038,Ryan Walker,Development,2026-05-01,10:21,17:03,6.7,Mobile App,Database Update,Pending,71,40,0.0,2,1.9,7,0,65,7,5,3.7,Low,Stable
EMP038,Ryan Walker,Development,2026-05-02,10:24,17:48,7.4,CRM Dashboard,Testing,In Progress,70,41,0.0,6,0.8,4,3,65,8,6,3.6,Low,Stable
EMP038,Ryan Walker,Development,2026-05-03,08:09,16:39,8.5,Mobile App,Client Support,Completed,81,63,0.5,3,2.7,7,4,72,15,6,4.7,Low,Improving
EMP038,Ryan Walker,Development,2026-05-04,08:18,15:12,6.9,HR System,Model Training,Completed,63,51,0.0,4,2.5,9,7,53,13,9,3.2,Low,Stable
EMP038,Ryan Walker,Development,2026-05-05,09:43,16:13,6.5,IoT Monitoring,Client Support,Pending,78,52,0.0,1,1.8,8,2,70,12,9,4.5,Low,Stable
EMP038,Ryan Walker,Development,2026-05-06,08:16,17:04,8.8,CRM Dashboard,Model Training,Pending,80,46,0.8,5,2.4,7,8,75,6,6,4.8,Low,Improving
EMP038,Ryan Walker,Development,2026-05-07,10:15,17:45,7.5,CRM Dashboard,Bug Fixing,Pending,78,55,0.0,1,1.2,3,8,77,9,9,4.9,Low,Stable
EMP038,Ryan Walker,Development,2026-05-08,08:34,17:16,8.7,AI Analytics,Bug Fixing,In Progress,74,52,0.7,4,2.1,2,2,66,7,7,4.0,Low,Stable
EMP038,Ryan Walker,Development,2026-05-09,08:43,15:49,7.1,IoT Monitoring,Client Support,In Progress,68,63,0.0,2,1.9,7,4,60,10,10,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-05-11,08:49,17:37,8.8,IoT Monitoring,API Integration,Pending,68,30,0.8,4,1.0,6,5,63,6,4,4.3,Low,Stable
EMP038,Ryan Walker,Development,2026-05-12,10:15,17:21,7.1,Mobile App,API Integration,In Progress,71,57,0.0,4,1.9,1,2,61,13,7,3.7,Low,Stable
EMP038,Ryan Walker,Development,2026-05-13,08:31,15:49,7.3,HR System,Bug Fixing,In Progress,72,58,0.0,1,1.0,1,8,71,11,11,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-05-14,10:39,18:39,8.0,AI Analytics,Testing,In Progress,66,64,0.0,2,2.0,5,0,60,9,9,4.0,Low,Stable
EMP038,Ryan Walker,Development,2026-05-15,08:32,17:20,8.8,Mobile App,API Integration,Pending,78,62,0.8,5,1.3,1,2,75,15,9,4.8,Low,Stable
EMP038,Ryan Walker,Development,2026-05-16,10:53,17:53,7.0,AI Analytics,Documentation,Completed,62,68,0.0,1,2.2,3,0,60,8,8,4.1,Low,Stable
EMP038,Ryan Walker,Development,2026-05-18,08:37,15:31,6.9,Mobile App,Database Update,Completed,69,70,0.0,2,0.6,3,5,65,8,8,3.9,Low,Stable
EMP038,Ryan Walker,Development,2026-05-19,08:33,16:57,8.4,HR System,API Integration,Completed,72,42,0.4,6,1.6,8,2,72,7,4,4.0,Low,Stable
EMP039,Jesus Hancock,HR,2026-02-19,10:14,17:50,7.6,IoT Monitoring,Database Update,Completed,99,31,0.0,5,2.7,3,6,99,15,12,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-20,08:24,17:48,9.4,CRM Dashboard,Client Support,In Progress,83,38,1.4,5,2.5,10,4,82,15,3,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-02-21,09:30,17:06,7.6,AI Analytics,Testing,Completed,83,12,0.0,5,1.3,6,5,77,14,14,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-22,10:50,19:14,8.4,IoT Monitoring,Testing,Completed,99,23,0.4,5,2.0,3,4,93,12,12,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-23,08:31,17:13,8.7,Client Portal,Model Training,Pending,82,22,0.7,5,1.6,1,1,81,5,5,4.6,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-24,08:54,16:48,7.9,Client Portal,Bug Fixing,Completed,90,11,0.0,4,2.7,9,2,83,15,11,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-25,08:01,15:49,7.8,IoT Monitoring,Database Update,In Progress,89,20,0.0,1,2.1,2,4,87,13,13,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-02-26,08:49,18:07,9.3,CRM Dashboard,Database Update,Pending,96,34,1.3,5,1.7,7,0,90,12,7,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-02-27,08:15,17:45,9.5,CRM Dashboard,Bug Fixing,Pending,97,10,1.5,2,1.0,5,3,89,14,5,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-02-28,10:00,19:30,9.5,CRM Dashboard,Client Support,Completed,89,33,1.5,6,1.1,7,8,80,5,5,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-02,08:28,16:34,8.1,Client Portal,Client Support,In Progress,99,23,0.1,3,1.0,1,0,96,9,9,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-03,10:34,18:04,7.5,Client Portal,Bug Fixing,Completed,88,30,0.0,2,1.7,10,7,82,7,7,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-04,08:32,16:26,7.9,Client Portal,Database Update,Completed,99,39,0.0,3,0.8,10,7,89,11,7,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-05,08:21,17:27,9.1,Mobile App,UI Design,Completed,87,26,1.1,2,2.3,2,4,84,14,14,4.7,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-06,10:29,19:41,9.2,AI Analytics,Database Update,Pending,93,32,1.2,6,2.3,2,5,83,5,3,4.8,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-07,09:40,17:16,7.6,HR System,Testing,In Progress,99,21,0.0,2,0.5,2,5,89,8,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-09,10:04,18:52,8.8,IoT Monitoring,UI Design,Completed,97,34,0.8,1,1.7,8,2,89,14,14,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-10,10:19,19:19,9.0,Client Portal,API Integration,Pending,83,11,1.0,6,1.3,4,0,80,5,5,4.4,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-11,08:34,16:04,7.5,AI Analytics,Documentation,Pending,81,39,0.0,3,2.4,4,3,77,10,10,4.4,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-12,08:40,17:16,8.6,HR System,Client Support,Completed,91,19,0.6,4,2.6,4,8,88,12,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-13,09:46,17:58,8.2,Client Portal,Testing,Pending,83,21,0.2,4,2.2,7,2,81,7,3,4.6,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-14,08:31,17:13,8.7,HR System,API Integration,Pending,81,21,0.7,4,1.6,7,5,71,10,3,4.1,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-16,10:44,20:14,9.5,HR System,API Integration,Pending,85,18,1.5,5,0.5,9,4,78,5,5,4.5,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-17,09:06,17:24,8.3,Client Portal,Bug Fixing,Completed,79,16,0.3,6,1.2,3,3,69,7,7,4.8,Low,Stable
EMP039,Jesus Hancock,HR,2026-03-18,08:58,17:16,8.3,AI Analytics,UI Design,Completed,84,38,0.3,1,2.9,2,6,77,11,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-19,10:12,18:30,8.3,Client Portal,Testing,In Progress,91,30,0.3,1,2.9,7,4,91,12,12,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-20,08:10,16:52,8.7,Mobile App,API Integration,In Progress,99,10,0.7,4,1.5,3,6,99,5,5,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-21,08:36,16:48,8.2,HR System,Database Update,In Progress,90,19,0.2,5,2.9,4,1,88,9,5,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-22,09:44,17:44,8.0,CRM Dashboard,Client Support,Pending,84,10,0.0,2,0.8,4,5,80,15,15,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-23,10:02,17:56,7.9,CRM Dashboard,Testing,Completed,95,12,0.0,3,2.0,5,1,85,6,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-24,08:11,15:59,7.8,Mobile App,UI Design,Completed,94,24,0.0,4,2.7,5,5,92,12,7,4.8,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-25,08:39,16:15,7.6,CRM Dashboard,Client Support,In Progress,89,20,0.0,3,1.4,2,8,80,15,11,4.8,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-26,08:23,16:11,7.8,Mobile App,Testing,Completed,86,23,0.0,2,1.2,3,4,84,12,7,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-27,10:12,17:48,7.6,Mobile App,Documentation,Completed,80,14,0.0,3,1.2,7,7,79,8,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-28,08:57,17:15,8.3,HR System,UI Design,Pending,80,31,0.3,4,2.0,8,5,75,8,8,4.7,Low,Improving
EMP039,Jesus Hancock,HR,2026-03-30,08:13,17:43,9.5,CRM Dashboard,UI Design,Pending,87,40,1.5,3,0.7,2,2,79,12,12,4.6,Medium,Improving
EMP039,Jesus Hancock,HR,2026-03-31,10:23,19:41,9.3,HR System,Testing,Pending,98,30,1.3,5,0.7,9,2,88,15,15,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-04-01,09:02,17:50,8.8,HR System,Testing,Pending,89,16,0.8,4,1.8,9,0,79,13,5,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-02,08:26,17:38,9.2,HR System,API Integration,In Progress,87,31,1.2,5,1.3,3,0,84,12,12,4.4,Medium,Improving
EMP039,Jesus Hancock,HR,2026-04-03,09:04,18:10,9.1,Mobile App,Database Update,In Progress,98,37,1.1,2,0.8,7,7,90,5,5,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-04-04,09:10,17:46,8.6,Client Portal,Database Update,In Progress,88,30,0.6,4,1.1,3,1,83,15,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-06,09:39,17:33,7.9,Mobile App,Database Update,Completed,97,38,0.0,6,2.4,9,4,95,6,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-07,10:33,19:15,8.7,AI Analytics,Documentation,Completed,90,14,0.7,2,1.5,5,7,84,6,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-08,09:18,18:00,8.7,Client Portal,Bug Fixing,In Progress,91,33,0.7,1,2.2,9,8,82,8,8,4.6,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-09,09:10,17:40,8.5,HR System,Database Update,Completed,94,11,0.5,3,2.0,1,4,93,11,3,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-10,08:03,15:45,7.7,HR System,Model Training,Completed,84,32,0.0,2,1.8,2,6,78,12,12,4.5,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-11,08:17,16:53,8.6,Mobile App,Bug Fixing,Pending,82,39,0.6,4,2.4,4,1,76,14,14,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-13,10:21,19:09,8.8,CRM Dashboard,Client Support,Pending,85,23,0.8,5,2.8,2,1,79,15,12,4.7,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-14,08:59,17:23,8.4,AI Analytics,Database Update,In Progress,99,35,0.4,5,2.7,9,2,98,8,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-15,08:13,16:13,8.0,IoT Monitoring,UI Design,Completed,85,24,0.0,1,1.0,3,4,78,15,4,4.4,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-16,10:54,19:12,8.3,IoT Monitoring,Model Training,In Progress,91,13,0.3,3,1.5,4,7,89,10,9,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-17,09:58,19:10,9.2,CRM Dashboard,UI Design,In Progress,85,23,1.2,1,1.3,4,2,78,8,8,4.4,Medium,Improving
EMP039,Jesus Hancock,HR,2026-04-18,09:20,18:14,8.9,IoT Monitoring,Client Support,Completed,82,37,0.9,6,0.8,8,1,75,8,8,4.1,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-20,08:12,17:00,8.8,AI Analytics,Bug Fixing,In Progress,87,31,0.8,3,1.0,10,3,78,5,5,4.8,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-21,08:34,16:34,8.0,Client Portal,Testing,In Progress,87,28,0.0,3,1.7,2,6,77,12,9,4.7,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-22,08:59,17:47,8.8,AI Analytics,Model Training,Completed,86,23,0.8,4,2.8,5,3,82,5,5,4.7,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-23,10:40,18:16,7.6,Mobile App,Testing,Pending,81,21,0.0,4,2.2,10,2,72,15,14,4.5,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-24,08:11,15:47,7.6,Client Portal,Documentation,Pending,88,22,0.0,6,1.1,6,1,85,14,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-25,10:21,18:45,8.4,IoT Monitoring,Database Update,Completed,86,18,0.4,2,0.7,4,6,79,8,8,4.7,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-27,08:14,17:02,8.8,HR System,Database Update,Pending,98,22,0.8,1,1.3,2,2,90,11,11,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-28,10:16,18:58,8.7,IoT Monitoring,Client Support,Pending,99,26,0.7,4,0.6,6,8,93,11,6,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-29,08:23,16:53,8.5,Mobile App,API Integration,Completed,87,15,0.5,4,2.1,5,2,77,8,8,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-04-30,08:40,17:40,9.0,HR System,Testing,Pending,85,18,1.0,4,2.4,9,1,80,7,3,4.5,Medium,Improving
EMP039,Jesus Hancock,HR,2026-05-01,09:24,18:06,8.7,CRM Dashboard,Database Update,Pending,87,33,0.7,5,2.5,8,2,87,8,8,4.9,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-02,08:01,16:25,8.4,Client Portal,UI Design,Completed,83,34,0.4,5,2.0,1,6,77,7,7,4.2,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-04,10:12,18:12,8.0,HR System,Database Update,In Progress,94,33,0.0,4,1.1,6,0,84,9,9,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-05,08:17,16:29,8.2,IoT Monitoring,UI Design,In Progress,87,23,0.2,1,2.7,8,4,86,13,3,4.6,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-06,08:38,16:44,8.1,AI Analytics,Client Support,Pending,97,28,0.1,2,2.3,1,4,92,11,3,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-07,10:43,19:31,8.8,HR System,Database Update,Pending,79,14,0.8,5,1.4,10,8,72,11,6,4.9,Low,Stable
EMP039,Jesus Hancock,HR,2026-05-08,09:25,18:19,8.9,CRM Dashboard,Testing,Completed,97,33,0.9,2,2.5,1,8,91,5,3,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-09,09:48,17:54,8.1,AI Analytics,Database Update,In Progress,93,11,0.1,5,0.6,9,2,86,15,7,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-11,08:43,16:55,8.2,IoT Monitoring,API Integration,In Progress,80,11,0.2,4,2.0,2,4,73,11,11,4.2,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-12,08:29,16:59,8.5,AI Analytics,Bug Fixing,Pending,83,35,0.5,2,2.7,1,3,74,5,5,4.2,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-13,10:18,19:36,9.3,CRM Dashboard,Documentation,Pending,99,21,1.3,2,2.5,4,8,99,9,4,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-05-14,10:46,18:28,7.7,HR System,Bug Fixing,Completed,79,10,0.0,4,1.7,1,4,74,14,6,4.9,Low,Stable
EMP039,Jesus Hancock,HR,2026-05-15,09:09,16:51,7.7,CRM Dashboard,UI Design,Completed,94,14,0.0,3,1.2,7,3,85,12,12,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-16,09:59,19:17,9.3,AI Analytics,API Integration,In Progress,98,29,1.3,6,2.1,8,1,88,15,10,5.0,Medium,Improving
EMP039,Jesus Hancock,HR,2026-05-18,09:26,18:14,8.8,CRM Dashboard,Documentation,Pending,97,35,0.8,1,2.2,10,6,91,5,5,5.0,Low,Improving
EMP039,Jesus Hancock,HR,2026-05-19,10:48,18:42,7.9,Mobile App,Model Training,Completed,82,21,0.0,2,2.8,2,1,79,9,9,4.5,Low,Improving
EMP040,Marcus Harris,Support,2026-02-19,08:47,18:05,9.3,CRM Dashboard,Client Support,Pending,79,105,1.3,6,0.6,3,3,78,13,12,4.1,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-20,10:33,20:03,9.5,HR System,Documentation,Pending,71,74,1.5,2,1.5,7,3,61,13,3,4.1,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-21,09:48,20:30,10.7,Client Portal,Bug Fixing,Completed,62,99,2.7,1,1.2,5,3,52,13,13,3.2,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-23,08:13,19:55,11.7,IoT Monitoring,Documentation,Completed,71,88,3.7,3,0.9,8,1,67,9,5,4.1,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-24,08:57,20:45,11.8,CRM Dashboard,API Integration,In Progress,75,112,3.8,1,2.6,3,0,65,11,11,4.5,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-25,09:53,19:47,9.9,CRM Dashboard,Testing,Pending,81,60,1.9,3,2.2,1,0,71,10,7,4.8,Medium,Improving
EMP040,Marcus Harris,Support,2026-02-26,08:27,17:45,9.3,Mobile App,Model Training,Completed,63,65,1.3,1,1.6,1,2,62,5,5,3.5,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-27,08:26,18:50,10.4,IoT Monitoring,Documentation,In Progress,77,119,2.4,4,0.5,10,2,76,10,7,4.2,Medium,Stable
EMP040,Marcus Harris,Support,2026-02-28,09:48,21:18,11.5,Mobile App,Documentation,In Progress,80,62,3.5,1,0.8,1,4,71,15,13,4.9,Medium,Improving
EMP040,Marcus Harris,Support,2026-03-01,08:39,19:03,10.4,Mobile App,UI Design,In Progress,63,69,2.4,2,1.8,3,6,60,7,7,3.3,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-02,10:35,20:23,9.8,CRM Dashboard,UI Design,Completed,74,97,1.8,3,0.9,7,7,70,6,6,3.8,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-03,08:45,18:51,10.1,AI Analytics,UI Design,Completed,68,91,2.1,1,1.2,10,7,60,9,9,3.8,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-04,08:27,18:39,10.2,Client Portal,Database Update,In Progress,66,101,2.2,1,2.0,7,4,63,14,9,3.5,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-05,09:31,19:55,10.4,IoT Monitoring,Documentation,Completed,67,60,2.4,2,2.6,7,4,57,9,9,3.5,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-06,09:17,19:59,10.7,HR System,Documentation,In Progress,60,113,2.7,5,1.7,8,0,54,5,4,3.7,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-07,09:41,19:05,9.4,Client Portal,Testing,Pending,61,69,1.4,5,2.1,3,1,55,6,6,3.5,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-09,09:13,19:01,9.8,HR System,API Integration,Completed,66,73,1.8,3,2.3,3,1,61,7,6,4.2,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-10,08:24,18:06,9.7,Client Portal,API Integration,Pending,63,63,1.7,6,3.0,10,1,54,15,6,3.3,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-11,08:29,19:41,11.2,IoT Monitoring,Bug Fixing,Completed,63,76,3.2,1,2.7,5,6,54,7,6,3.9,High,Stable
EMP040,Marcus Harris,Support,2026-03-12,09:03,19:21,10.3,IoT Monitoring,Bug Fixing,Completed,68,75,2.3,5,0.5,6,6,64,9,9,3.8,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-13,08:45,17:45,9.0,HR System,Testing,In Progress,70,99,1.0,3,2.9,7,8,67,8,8,4.2,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-14,09:04,19:40,10.6,HR System,Testing,Completed,67,118,2.6,6,2.4,6,3,59,6,6,3.9,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-16,09:08,18:50,9.7,AI Analytics,Documentation,Pending,69,92,1.7,6,0.9,8,5,66,5,5,4.3,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-17,10:46,21:40,10.9,HR System,Database Update,In Progress,69,62,2.9,4,2.7,8,8,63,8,5,4.0,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-18,08:20,19:56,11.6,Mobile App,Documentation,Completed,73,104,3.6,6,1.5,10,8,63,9,9,4.1,Medium,Stable
EMP040,Marcus Harris,Support,2026-03-19,08:04,18:04,10.0,IoT Monitoring,UI Design,Pending,69,97,2.0,1,1.5,9,6,59,5,5,3.6,Medium,Stable
